no,no_bam,situs,poktan,desa
229,229/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105074/empty,Lau Diher,Lau Baleng
230,230/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105075/empty,Sepakat,Lau Baleng
231,231/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105077/empty,Horas Martani,Lau Baleng
232,232/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105078/empty,Jarulo,Lau Baleng
233,233/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105079/empty,Butuh Pupuk,Lau Baleng
234,234/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105080/empty,Sangap Encari,Lau Baleng
235,235/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105081/empty,Sangapta Tani,Lau Baleng
236,236/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105083/empty,Super ACI,Lau Baleng
237,237/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105085/empty,Maju Tani,Lau Baleng
238,238/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105086/empty,Uruk Ipoh II,Lau Baleng
239,239/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105087/empty,Legio,Lau Baleng
240,240/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105088/empty,Negeriku,Mbal-Mbal Petarum
241,241/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105089/empty,Merih Unggul,Mbal-Mbal Petarum
242,242/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105090/empty,Deleng Pola,Mbal-Mbal Petarum
243,243/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105091/empty,Gurky,Mbal-Mbal Petarum
244,244/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105092/empty,Arih Ersada,Mbal-Mbal Petarum
245,245/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105093/empty,Panggong Lama I,Mbal-Mbal Petarum
246,246/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105094/empty,Solok,Mbal-Mbal Petarum
247,247/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105096/empty,Tani Mulia,Mbal-Mbal Petarum
248,248/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105100/empty,Juma PT,Mbal-Mbal Petarum
249,249/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105101/empty,Juma Tulan Gajah,Mbal-Mbal Petarum
250,250/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105102/empty,Gelonggong Simalem I,Mbal-Mbal Petarum
251,251/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105103/empty,Paya Lah-Lah,Mbal-Mbal Petarum
252,252/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105104/empty,Panggong Lama,Mbal-Mbal Petarum
253,253/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105105/empty,Sada Arih,Mbal-Mbal Petarum
254,254/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105106/empty,Paya Mbelang,Mbal-Mbal Petarum
255,255/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105107/empty,Liang Gepgep,Mbal-Mbal Petarum
256,256/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105108/empty,Liang Gajah,Kinangkong
257,257/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105109/empty,Tanjong Bale,Kinangkong
258,258/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105110/empty,Ujung Pinem,Kinangkong
259,259/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105111/empty,Tunas Harapan Tani,Kinangkong
260,260/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105112/empty,Uruk Gendan,Kinangkong
261,261/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105113/empty,Lau Roga,Kinangkong
262,262/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105114/empty,Martubung,Kinangkong
263,263/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105115/empty,Bunga Jadi Buah,Kinangkong
264,264/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105116/empty,Kujuma Kurumah,Kinangkong
265,265/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105117/empty,Perjuma Tuhur,Selandi
266,266/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105118/empty,Gung Mbelin,Selandi
267,267/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105119/empty,Pulubalang,Selandi
268,268/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105120/empty,Sabah Perlaba,Selandi
269,269/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105121/empty,Sabah Lau Melas,Selandi
270,270/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105122/empty,Similih Karaben,Selandi
271,271/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105123/empty,Juma Belan,Rimo Kayu
272,272/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105124/empty,Lau Guna,Rimo Kayu
273,273/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105125/empty,Kuta Male,Rimo Kayu
274,274/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105126/empty,Juma Mbergang,Rimo Kayu
275,275/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105127/empty,Inpres,Rimo Kayu
276,276/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105128/empty,Si Sampat-sampaten,Rimo Kayu
277,277/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105130/empty,Belan,Rimo Kayu
278,278/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105131/empty,Ersada Ukur,Payung
279,279/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105132/empty,Lau Meciho,Payung
280,280/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105133/empty,Maju Bersama,Payung
281,281/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105135/empty,Maju Jaya,Payung
282,282/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105136/empty,Kuta Bangun,Payung
283,283/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105137/empty,Tebing Pringgan,Payung
284,284/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105138/empty,Juma Mbacang,Payung
285,285/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105139/empty,Sangapta Ras,Payung
286,286/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105140/empty,Mentari Pagi,Payung
287,287/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105141/empty,Payung Simalem,Payung
288,288/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105142/empty,Anugrah Jaya,Payung
289,289/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105143/empty,Mandiri,Payung
290,290/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105144/empty,Ersada Arih,Payung
291,291/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105145/empty,Sisampat Sampaten,Payung
292,292/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105146/empty,Sumber Sepakat,Payung
293,293/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105147/empty,Lau Ndehara,Payung
294,294/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105148/empty,Tani Makmur,Payung
295,295/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105149/empty,Karya Bersama,Payung
296,296/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105150/empty,Sada Nioga,Payung
297,297/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105151/empty,Buah Kitik,Batukarang
298,298/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105153/empty,Lau Buluh,Batukarang
299,299/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105154/empty,Gempul Area,Batukarang
300,300/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105155/empty,Kepariung,Batukarang
301,301/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105156/empty,Tambak Lau Bengkuang,Batukarang
302,302/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105157/empty,Juma Rih Simalem,Batukarang
303,303/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105158/empty,Juma Rih II,Batukarang
304,304/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105159/empty,Singgahmata,Batukarang
305,305/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105160/empty,Tampe Cinah,Batukarang
306,306/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105161/empty,Tampe Cinah II,Batukarang
307,307/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105162/empty,Lau Paya,Batukarang
308,308/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105163/empty,Lau Paya II,Batukarang
309,309/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105164/empty,Lau Pinang,Batukarang
310,310/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105165/empty,Tembusuh,Batukarang
311,311/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105166/empty,Uruk Saribu,Batukarang
312,312/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105167/empty,Tingkat-Tingkat,Batukarang
313,313/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105168/empty,Dalan Kutiga,Batukarang
314,314/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105169/empty,Kite Buah,Batukarang
315,315/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105170/empty,Kite Buah II,Batukarang
316,316/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105171/empty,Barong Mbertik,Batukarang
317,317/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105172/empty,Uruk Pendedahen,Batukarang
318,318/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105173/empty,Kubang Lancing,Batukarang
319,319/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105174/empty,Gajah Kuning,Cimbang
320,320/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105175/empty,Si Ikur-ikur,Cimbang
321,321/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105177/empty,Kasumpat,Cimbang
322,322/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105178/empty,Gamber-gamber,Cimbang
323,323/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105179/empty,Lompaten,Ujung Payung
324,324/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105180/empty,Kuta Bangun,Ujung Payung
325,325/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105181/empty,Panggong,Ujung Payung
326,326/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105182/empty,Lepar,Ujung Payung
327,327/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105183/empty,Pasar Pinter,Gurukinayan
328,328/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105184/empty,Bakal Buhara,Gurukinayan
329,329/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105185/empty,Mbiar Rutang,Gurukinayan
330,330/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105186/empty,Sepinggan,Gurukinayan
331,331/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105187/empty,Jeruk Malem,Gurukinayan
332,332/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105188/empty,Siberteng,Gurukinayan
333,333/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105189/empty,Pegegen 1,Gurukinayan
334,334/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105190/empty,Buluh Lubang,Gurubenua
335,335/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105191/empty,Lau Ngecih,Gurubenua
336,336/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105193/empty,Perjalangen,Gurubenua
337,337/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105194/empty,Juma Ndelkih,Gurubenua
338,338/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105195/empty,Perjalangen Kawat,Gurubenua
339,339/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105196/empty,Perjalangen Kaban Tua,Gurubenua
340,340/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105197/empty,Perjalangen Kitik,Gurubenua
341,341/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105198/empty,Ujung Suka I,Gurubenua
342,342/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105199/empty,Ujung Suka II,Gurubenua
343,343/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105200/empty,Tiga Bum-bum,Gurubenua
344,344/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105201/empty,Juma Paku,Gurubenua
345,345/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105202/empty,Juma Nangka,Gurubenua
346,346/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105203/empty,Tambal,Gurubenua
347,347/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105204/empty,Tambak Mbelang,Gurubenua
348,348/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105205/empty,Taneh Gara,Gurubenua
349,349/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105206/empty,Pola Macem,Gurubenua
350,350/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105207/empty,Rukun Tani,Sarimunte
351,351/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105208/empty,Arih Ersada,Sarimunte
352,352/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105209/empty,Lanogan,Sarimunte
353,353/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105210/empty,Cingkam,Sarimunte
354,354/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105211/empty,Nanggok Si Page Mbuah,Sarimunte
355,355/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105212/empty,Kendit,Sarimunte
356,356/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105213/empty,Petani Jaya,Sarimunte
357,357/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105214/empty,Simulih Karaben,Sarimunte
358,358/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105215/empty,Sada Perarih,Sarimunte
359,359/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105216/empty,Sangap Encari,Sarimunte
360,360/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105217/empty,Juma La Erbaleng,Sarimunte
361,361/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105218/empty,Cantik Merah,Sarimunte
362,362/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105219/empty,Sipuhu-Puhu,Sarimunte
363,363/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105220/empty,Paya Lancing II,Kutambaru
364,364/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105221/empty,Taling babo,Kutambaru
365,365/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105222/empty,Gumbelin,Kutambaru
366,366/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105223/empty,Paya Lancing I,Kutambaru
367,367/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105224/empty,Binara 2,Kutambaru
368,368/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105225/empty,Termurmur,Kutambaru
369,369/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105226/empty,Ora Et Labora,Kutambaru
370,370/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105227/empty,Jumanta Ras,Kutambaru
371,371/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105228/empty,Paya Mbelang,Tanjung Beringin
372,372/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105230/empty,Mandah Binara,Tanjung Beringin
373,373/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105231/empty,Kerangen Tabu,Tanjung Beringin
374,374/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105232/empty,Mandah,Munte
375,375/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105234/empty,Pestap,Munte
376,376/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105235/empty,Beringin Jaya,Munte
377,377/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105237/empty,SMP,Munte
378,378/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105238/empty,Nangka 2,Munte
379,379/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105239/empty,Bunga Ncuri,Munte
380,380/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105240/empty,Lau Sekalak,Munte
381,381/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105241/empty,Buah Kitik,Barung Kersap
382,382/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105242/empty,Kenjahe I,Barung Kersap
383,383/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105243/empty,Cekdam,Barung Kersap
384,384/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105244/empty,Tanjung Meger,Barung Kersap
385,385/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105245/empty,Panggung Baru I,Barung Kersap
386,386/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105246/empty,Talun Bengkala,Biaknampe
387,387/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105247/empty,Rakit Lau Serundi,Biaknampe
388,388/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105248/empty,Juma Lepar,Kaban Tua
389,389/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105251/empty,Sabah Jahe,Kaban Tua
390,390/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105252/empty,Sabah Kendit,Kaban Tua
391,391/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105253/empty,Simpang Telu,Kaban Tua
392,392/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105254/empty,Lau Ersabung,Kaban Tua
393,393/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105255/empty,Baluren Tengah,Kaban Tua
394,394/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105256/empty,Arih Ersada,Gunung Saribu
395,395/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105257/empty,Kekelengen,Gunung Saribu
396,396/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105258/empty,Sue Arih,Gunung Saribu
397,397/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105260/empty,Rengo,Gunung Saribu
398,398/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105261/empty,Maju Bersama,Gunung Saribu
399,399/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105262/empty,Busuh,Gunung Saribu
400,400/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105263/empty,Baluren,Kuta Gerat
401,401/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105264/empty,Tambal,Kuta Gerat
402,402/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105265/empty,Buluh Kandang,Sukarame
403,403/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105266/empty,Lau Tuba,Sukarame
404,404/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105267/empty,Berneh Mbagas,Singgamanik
405,405/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105269/empty,Jambu,Singgamanik
406,406/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105270/empty,Parik Deras,Singgamanik
407,407/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105271/empty,Genting,Singgamanik
408,408/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105272/empty,Kuta tengah,Pertumbungen
409,409/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105273/empty,Jumanta Ras,Pertumbungen
410,410/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105274/empty,Lau Bengkuang,Pertumbungen
411,411/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105275/empty,Batu Jagat,Pertumbungen
412,412/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105276/empty,Rimo Mukur,Pertumbungen
413,413/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105277/empty,Juma Lepat,Pertumbungen
414,414/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105278/empty,Sabah Bursak,Buluhnaman
415,415/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105279/empty,Juma Ampeng,Buluhnaman
416,416/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105280/empty,Sabah Kenjahe,Buluhnaman
417,417/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105281/empty,Sabah Tamale,Buluhnaman
418,418/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105282/empty,Tanjong Bunga,Selakkar
419,419/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105283/empty,Lau Pola Pola,Selakkar
420,420/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105284/empty,Paya Tabu,Selakkar
421,421/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105285/empty,Tanjung Besi,Selakkar
422,422/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105286/empty,Juma Kuta Suah,Kuta Suah
423,423/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105287/empty,Juma Kerangen,Kuta Suah
424,424/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105288/empty,Lau Rengit,Nageri
425,425/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105289/empty,Lau Kuta Kenjahe,Nageri
426,426/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105290/empty,Juma Kenjulu II,Nageri
427,427/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105291/empty,Lau Gadin,Parimbalang
428,428/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105292/empty,Gelugur,Parimbalang
429,429/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105293/empty,Kacinambun,Gunung Manumpak
430,430/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105294/empty,Gunung Dekah,Gunung Manumpak
431,431/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105295/empty,Sabah Elok,Gunung Manumpak
432,432/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105296/empty,Ganepo,Gunung Manumpak
433,433/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105297/empty,Juma Gelong I,Kineppen
434,434/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105298/empty,Juma Gelong Ii,Kineppen
435,435/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105299/empty,Juma Bungke,Kineppen
436,436/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105300/empty,Suka Lapping,Kineppen
437,437/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105301/empty,Arih Ersada,Bandar Meriah
438,438/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105302/empty,Mbincar Bungana,Bandar Meriah
439,439/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105303/empty,Gotong Royong,Bandar Meriah
440,440/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105304/empty,Bunga Ncole,Bandar Meriah
441,441/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105305/empty,Juma Pasar,Bandar Meriah
442,442/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105306/empty,Sageng,Sugihen
443,443/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105307/empty,Jabi Jabi Pulo,Sugihen
444,444/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105308/empty,Sampuren Tani,Sugihen
445,445/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105310/empty,Lau Penggayon,Sugihen
446,446/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105311/empty,Taneh Mate,Sugihen
447,447/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105312/empty,Kerangen Tambak Ii,Sugihen
448,448/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105313/empty,Belinen,Pernantin
449,449/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105314/empty,Belinun Cemerlang,Pernantin
450,450/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105315/empty,Tiga Siempat,Pernantin
451,451/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105316/empty,Kebayaken,Sigenderang
452,452/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105317/empty,Reben Mbelang,Sigenderang
453,453/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105319/empty,Lau Galoh,Sigenderang
454,454/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105320/empty,Rm Murah Rejeki,Sigenderang
455,455/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105321/empty,Kaban Coli,Sigenderang
456,456/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105322/empty,Uruk Terong,Nageri
457,457/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105323/empty,Namo Pulut,Nageri
458,458/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105324/empty,Lau Sandar,Nageri
