no,no_bam,situs,poktan,desa,bast
622,622/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90157/empty,Bakti,Panompuan,4425000
623,623/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90158/empty,Melati Jaya,Lantosan Rogas,4425000
624,624/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90159/empty,Rap Tama,Lantosan Rogas,7375000
625,625/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90160/empty,Maju Bersama,Lantosan Rogas,7375000
626,626/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90161/empty,Rap Ra,Lantosan Rogas,4130000
627,627/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90162/empty,Torhalihi,Sibadoar,7375000
628,628/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90163/empty,Dosniroha,Sibadoar,7375000
629,629/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90164/empty,Sehati,Sibadoar,7375000
630,630/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90165/empty,Batu Bide,Batang Tura,7670000
631,631/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90166/empty,Lestari,Batang Tura,6490000
632,632/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90167/empty,Sejahtera,Batang Tura Julu,5900000
633,633/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90168/empty,Saroha,Batang Tura Julu,7375000
634,634/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90169/empty,Satahi,Padang Bujur,5900000
635,635/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90170/empty,Mawar Merah,Padang Bujur,5900000
636,636/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90171/empty,Sahata,Paran Dolok Mardomu,5900000
637,637/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90172/empty,Rap Olo,Paran Dolok Mardomu,7375000
638,638/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90173/empty,Matoktong,Paran Dolok Mardomu,7375000
639,639/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90176/empty,Saroha,Bagas Lombang,8260000
640,640/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90177/empty,Sahata,Bagas Lombang,7375000
641,641/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90178/empty,Swadek,Sipirok Godang,7375000
642,642/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90179/empty,Maju Bersama,Sipirok Godang,7375000
643,643/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90180/empty,Marsada Pinabar,Pasar Sipirok,7375000
644,644/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90181/empty,Delta,Pangurabaan,5900000
645,645/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90182/empty,Beringin Jaya,Hutasuhut,5900000
646,646/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90183/empty,Nusa Indah,Hutasuhut,5900000
647,647/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90184/empty,Sarasi,Simaninggir,5900000
648,648/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90185/empty,Sepakat,Simaninggir,7375000
649,649/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90186/empty,Jaya Tani,Paran Padang,7375000
650,650/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90187/empty,Tona Tani,Paran Padang,7375000
651,651/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90188/empty,Maju,Paran Padang,7375000
652,652/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90189/empty,Tumpang Sari,Bunga Bondar,7375000
653,653/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90190/empty,Dainang,Hasang Marsada,7375000
654,654/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90191/empty,Bulu Soma,Baringin,5900000
655,655/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90192/empty,Bersinar,Baringin,5900000
656,656/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90193/empty,Haholongan,Baringin,5900000
657,657/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90194/empty,Mardomu Tahi,Baringin,5900000
658,658/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90195/empty,Tunas Harapan,Baringin,8850000
659,659/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90196/empty,Haruaya Mardomu Naposo,Baringin,5900000
660,660/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90197/empty,Sidayang,Baringin,5900000
661,661/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90198/empty,Gorakta,Baringin,5900000
662,662/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90199/empty,Sepakat,Baringin,5900000
663,663/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90200/empty,Maju Bersama,Sarogodung,5900000
664,664/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90201/empty,Suka Bersama,Sarogodung,5900000
665,665/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90202/empty,Suka Maju,Sarogodung,7375000
666,666/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90203/empty,Setia Kawan,Sarogodung,7375000
667,667/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90204/empty,Satahi,Sampean,7375000
668,668/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90205/empty,Satahi I,Sampean,7375000
669,669/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90206/empty,Satahi II,Sampean,7375000
670,670/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90207/empty,Aek Sagala,Sampean,7375000
671,671/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90208/empty,Mekarsari,Sampean,5900000
672,672/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90209/empty,Subur,Ramba Sihasur,5900000
673,673/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90210/empty,Bersama,Pahae Aek Sagala,5900000
674,674/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90211/empty,Saroha,Pahae Aek Sagala,5900000
675,675/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90212/empty,Pormas,Pahae Aek Sagala,5900000
676,676/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90213/empty,Maju,Pahae Aek Sagala,5900000
677,677/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90214/empty,Satahi I,Marsada,5900000
678,678/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90215/empty,Anggrek,Marsada,5900000
679,679/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90216/empty,Saroha,Bulu Mario,5900000
680,680/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90217/empty,Dalihan Natolu,Bulu Mario,5900000
681,681/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90218/empty,Senada,Parau Sorat,7375000
682,682/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90219/empty,Maju Bersama,Parau Sorat,7375000
683,683/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90220/empty,Satahi I,Parau Sorat,7375000
684,684/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90221/empty,Saroha,Parau Sorat,7375000
685,685/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90222/empty,Anggrek,Sialagundi,7375000
686,686/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90223/empty,Sinar Tani,Sialagundi,5900000
687,687/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90224/empty,Sisuan Bulung,Sialagundi,5900000
688,688/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90225/empty,Tor Nangge,Sialagundi,5900000
689,689/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90226/empty,Jaya Bersama,Barnang Koling,5900000
690,690/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90227/empty,Karya Bersama,Barnang Koling,5900000
691,691/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90228/empty,Suka Maju,Dolok Sordang,5900000
692,692/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90229/empty,Maju Bersama,Dolok Sordang,5900000
693,693/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90230/empty,Suka Maju,Sialaman,7965000
694,694/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90231/empty,Anggur,Sialaman,4425000
695,695/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90232/empty,Bersatu,Tolang,7375000
696,696/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90233/empty,Satahi,Dolok Sordang,7375000
697,697/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90234/empty,Suka Maju,Aek Batang Paya,7375000
698,698/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90235/empty,Cinderellah,Kilang Papan,7375000
699,699/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90236/empty,Cendana,Kilang Papan,7375000
700,700/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90237/empty,Saroha,Kilang Papan,7375000
701,701/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90238/empty,Siala Sampagul,Pinagar,7375000
702,702/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90239/empty,Pinagar,Pinagar,5900000
703,703/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90240/empty,Kasih Ibu,Pinagar,5900000
704,704/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90241/empty,Dainang,Pinagar,5900000
705,705/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90242/empty,Rimnitahi,Pinagar,7375000
706,706/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90243/empty,Bangkit Bersama,Pinagar,5900000
707,707/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90244/empty,Jogja,Arse,7375000
708,708/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90245/empty,Tunas Muda,Arse,5900000
709,709/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90246/empty,Maondang,Arse,4425000
710,710/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90247/empty,Saroha,Arse,4425000
711,711/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90248/empty,Marsisarian,Arse,5900000
712,712/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90249/empty,Martunas,Arse,5900000
713,713/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90250/empty,Anggrek,Arse,4425000
714,714/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90251/empty,Saroha II,Arse,5900000
715,715/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90252/empty,Arse Nauli,Arse,4425000
716,716/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90253/empty,Mawar,Arse,4425000
717,717/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90254/empty,Satahi,Arse,4425000
718,718/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90255/empty,Hijau Daun,Arse,5900000
719,719/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90256/empty,Lumban Tani Nauli,Arse,5900000
720,720/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90257/empty,Aek Mardugu,Pardomuan,4425000
721,721/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90258/empty,Aek Sapilpil,Pardomuan,4425000
722,722/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90259/empty,Saroha,Aek Haminjon,5900000
723,723/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90260/empty,Bina Maju,Aek Haminjon,4425000
724,724/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90261/empty,Melati,Aek Haminjon,2950000
725,725/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90262/empty,Dasawisma,Aek Haminjon,2950000
726,726/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90263/empty,Lestari,Aek Haminjon,2950000
727,727/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90264/empty,Zea Mays,Aek Haminjon,4425000
728,728/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90265/empty,Sekawan,Nanggar Jati Huta Padang,4425000
729,729/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90266/empty,Saroha,Nanggar Jati Huta Padang,4425000
730,730/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90267/empty,Sabar Subur Serasi (3S),Nanggar Jati Huta Padang,4425000
731,731/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90268/empty,Tunas Harapan,Nanggar Jati Huta Padang,4425000
732,732/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90269/empty,Harapan Baru,Nanggar Jati Huta Padang,4425000
733,733/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90270/empty,Maju Bersama,Lancat,4425000
734,734/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90271/empty,Semeru,Lancat,5900000
735,735/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90272/empty,Saba Bayur,Lancat,4425000
736,736/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90273/empty,Hikma Maju,Lancat,4425000
737,737/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90274/empty,Singolu-Ngolu,Lancat,5900000
738,738/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90275/empty,Suka Maju,Lancat,4425000
739,739/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90276/empty,Saroha,Lancat,4425000
740,740/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90277/empty,Bariba,Lancat,4425000
741,741/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90278/empty,Batu Longgom Marsada,Lancat,3540000
742,742/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90279/empty,Binanga Tolu,Lancat,2950000
743,743/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90280/empty,Murtumajuna,Lancat,2950000
744,744/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90281/empty,Sakinah,Lancat,2950000
745,745/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90282/empty,Subur,Dalihan Natolu,4720000
746,746/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90283/empty,Marsada,Natambang Roncitan,2950000
747,747/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90284/empty,Satahi,Natambang Roncitan,4425000
748,748/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90285/empty,Sejati,Natambang Roncitan,2950000
749,749/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90286/empty,Sepakat,Natambang Roncitan,4425000
750,750/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90287/empty,Serasi,Sipogu,2950000
751,751/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90288/empty,Batu Nabontar,Sipogu,5900000
752,752/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90289/empty,Suka Maju,Sipogu,4425000
753,753/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90290/empty,Cinta Damai,Nanggar Jati,7375000
754,754/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90291/empty,Mawar,Nanggar Jati,4425000
755,755/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90292/empty,Dosniroha,Nanggar Jati,5900000
756,756/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90293/empty,Pardamean,Nanggar Jati,2950000
757,757/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90294/empty,Saroha,Batang Parsuluman,7375000
758,758/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90295/empty,Sejahtera,Batang Parsuluman,7375000
759,759/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90296/empty,Sahata,Batang Parsuluman,7375000
760,760/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90297/empty,Rasido,Ulu Mamis Situnggaling,7375000
761,761/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90298/empty,Satahi,Ulu Mamis Situnggaling,5900000
762,762/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90299/empty,Adab,Padang Mandailing Garugur,7375000
763,763/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90300/empty,Lumban Jaya,Damparan Haunatas,7375000
764,764/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90301/empty,Sabar Mulana,Damparan Haunatas,5900000
765,765/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90302/empty,Karya Makmur,Damparan Haunatas,5900000
766,766/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90303/empty,Selaras II,Damparan Haunatas,5900000
767,767/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90304/empty,Selaras I,Damparan Haunatas,5900000
768,768/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90305/empty,Tarida,Damparan Haunatas,5900000
769,769/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90306/empty,Maju Bersama,Saut Banua Simanosor,7375000
770,770/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90308/empty,Dolok Sorlung,Parau Sorat Sitabo-tabo,7375000
771,771/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90309/empty,Sahata,Parau Sorat Sitabo-tabo,7375000
772,772/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90310/empty,Setia,Parau Sorat Sitabo-tabo,5900000
773,773/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90311/empty,Saurdot,Parau Sorat Sitabo-tabo,5900000
774,774/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90312/empty,Saoloan,Parau Sorat Sitabo-tabo,5900000
775,775/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90313/empty,Setia Kawan,Parau Sorat Sitabo-tabo,5900000
776,776/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90314/empty,Padema,Parau Sorat Sitabo-tabo,5900000
777,777/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90315/empty,Bina Tani,Parau Sorat Sitabo-tabo,5900000
778,778/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90316/empty,Ingin Maju,Saut Banua Simanosor,7375000
779,779/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90317/empty,Asa Togu,Saut Banua Simanosor,7375000
780,780/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90318/empty,Serasi,Saut Banua Simanosor,7375000
781,781/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90319/empty,Sahata,Saut Banua Simanosor,5900000
782,782/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90320/empty,Mandiri,Saut Banua Simanosor,5900000
783,783/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90321/empty,Sejati,Pasar Sipagimbar,7375000
784,784/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90322/empty,Sampuran Napitu,Pasar Sipagimbar,5900000
785,785/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90323/empty,Gapersa,Pasar Sipagimbar,5900000
786,786/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90324/empty,Batara Wisnu,Pasar Sipagimbar,5900000
787,787/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90325/empty,Murni II,Pasar Sipagimbar,5900000
788,788/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90326/empty,Marsiurupan,Sunge Sigiring-giring,7375000
789,789/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90327/empty,Satahi,Sunge Sigiring-giring,7375000
790,790/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90328/empty,Saroha,Sunge Sigiring-giring,5900000
791,791/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90329/empty,Majuma,Sunge Sigiring-giring,5900000
792,792/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90330/empty,Bersatu,Sidapdap Simanosor,7375000
793,793/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90331/empty,Marsada,Aek Simotung,7375000
794,794/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90332/empty,Serumpun I,Aek Simotung,7375000
795,795/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90333/empty,Tunas Harapan,Aek Simotung,7375000
796,796/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90334/empty,Sahata,Silangkitang Tambiski,7080000
797,797/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90335/empty,Berdikari,Silangkitang Tambiski,7375000
798,798/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90336/empty,Mawar,Silangkitang Tambiski,7375000
799,799/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90337/empty,Berjaya,Silangkitang Tambiski,7375000
800,800/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90338/empty,Pandosaran,Padang Mandailing Garugur,7375000
801,801/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90339/empty,Pandasoran,Padang Mandailing Garugur,7375000
802,802/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90340/empty,Ingin Maju,Padang Mandailing Garugur,7375000
803,803/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90341/empty,Aek Horsik I,Padang Mandailing Garugur,7375000
804,804/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90342/empty,Damai Sejahtera,Padang Mandailing Garugur,7375000
805,805/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90343/empty,Sepakat,Padang Mandailing Garugur,7375000
806,806/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90344/empty,Aek Horsik II,Padang Mandailing Garugur,7375000
807,807/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90345/empty,Makmur,Batang Parsuluman,7375000
808,808/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90346/empty,Jujur Sejahtera,Aek Simotung,7375000
809,809/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90347/empty,Satahi,Aek Simotung,7375000
810,810/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90348/empty,Sepakat,Aek Simotung,7375000
811,811/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90349/empty,Seirama,Aek Simotung,7375000
812,812/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90350/empty,Serumpun II,Aek Simotung,7375000
813,813/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90351/empty,Saroha,Aek Simotung,7375000
814,814/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90352/empty,Dos Roha,Pasar Sipagimbar,7375000
815,815/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90353/empty,Melati,Pasar Sipagimbar,7375000
816,816/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90354/empty,Saroha,Pintu Padang Mandalasena,7375000
817,817/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90355/empty,Sadalan,Pintu Padang Mandalasena,5900000
818,818/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90356/empty,Dalihan Natolu,Pintu Padang Mandalasena,5900000
819,819/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90357/empty,Melati,Pintu Padang Mandalasena,5900000
820,820/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90358/empty,Serasi,Somba Debata Purba,7375000
821,821/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90359/empty,Binanga Natolu,Somba Debata Purba,5900000
822,822/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90360/empty,Suka Jadi,Somba Debata Purba,5900000
823,823/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90361/empty,Satahi Saroha,Somba Debata Purba,5900000
824,824/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90362/empty,Torsigamba,Somba Debata Purba,5900000
825,825/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90363/empty,Bina Tani,Somba Debata Purba,5900000
826,826/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90364/empty,Padema,Pintu Padang Mandalasena,5900000
827,827/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90365/empty,Parsadaan II,Pintu Padang Mandalasena,5900000
828,828/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90366/empty,Parsadaan I,Pintu Padang Mandalasena,5900000
829,829/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90367/empty,Salumpat Saindige,Sidapdap Simanosor,7375000
830,830/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90368/empty,Simardalihan,Sidapdap Simanosor,6490000
