no,no_bam,situs,poktan,desa
183,183/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92290/empty,Karya Membangun,Handil Gayam
184,184/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92291/empty,Damai Bersama,Handil Gayam
185,185/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92292/empty,Ruhui Maju,Handil Gayam
186,186/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92293/empty,Rakat Swarga,Handil Gayam
187,187/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92294/empty,Sinar Giat,Handil Gayam
188,188/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92295/empty,Karya Murni,Handil Labuan Amas
189,189/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92296/empty,Mupakat,Handil Labuan Amas
190,190/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92297/empty,Hemat Karya,Handil Labuan Amas
191,191/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92298/empty,Hemat Membangun,Handil Labuan Amas
192,192/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92299/empty,Pemuda Membangun,Handil Maluka
193,193/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92300/empty,Harapan Bahagia,Handil Maluka
194,194/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92301/empty,Berkat Bersama,Handil Maluka
195,195/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92302/empty,Keong Mas,Handil Maluka
196,196/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92303/empty,Sumber Makmur,Sungai Rasau
197,197/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92304/empty,Sehat Subur,Kurau Utara
198,198/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92305/empty,Harapan Bersama,Kurau Utara
199,199/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92306/empty,Gawi Sabumi,Bumi Harapan
200,200/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92307/empty,Suka Makmur,Bumi Harapan
201,201/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92308/empty,Suka Maju,Bumi Harapan
202,202/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92309/empty,Sumber Rezeki,Bumi Harapan
203,203/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92310/empty,Banih Manguning,Bumi Harapan
204,204/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92311/empty,Tuntung Pandang,Bumi Harapan
205,205/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92312/empty,Tani Murni,Handil Babirik
206,206/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92313/empty,Sumber Tani,Handil Babirik
207,207/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92314/empty,Tani Mandiri,Handil Babirik
208,208/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92315/empty,Harapan Tani,Handil Babirik
209,209/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92316/empty,Terobos Tani,Handil Babirik
210,210/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92317/empty,Tunas 45,Handil Babirik
211,211/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92318/empty,Gawi Manuntung,Handil Babirik
212,212/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92319/empty,Karya Tani,Handil Babirik
213,213/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92320/empty,Waja Sampai Keputing,Handil Babirik
214,214/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92321/empty,Pelita Tani,Handil Babirik
215,215/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92322/empty,Tani Maju,Handil Babirik
216,216/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92323/empty,Suka Maju,Handil Babirik
217,217/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92324/empty,Pelita Jaya,Handil Babirik
218,218/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92325/empty,Indra Sila,Handil Babirik
219,219/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92326/empty,Berkat Tani,Handil Babirik
220,220/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/92327/empty,Bekat Bersama,Handil Babirik
